ep	i	j	time	x	y	z	phi	theta	psi	x_velocity	y_velocity	z_velocity	phi_velocity	theta_velocity	psi_velocity	rotor_speed1	rotor_speed2	rotor_speed3	rotor_speed4	r
10	2	70	4.259999999999997	3.60602740076	11.7263812454	69.9341143211	3.18896259999	6.11292275697	0.0	2.35272479406	13.4579640945	-41.4684721224	-1.37258599256	-5.94854674648	0.0	450.735	415.647	413.022	425.437	nan
10	2	71	4.319999999999996	3.71773676333	12.5467489679	67.5425023404	3.10884697644	5.75832403302	0.0	1.18741874269	13.8235068796	-38.5059813858	-1.30231790075	-5.87753968521	0.0	448.182	414.606	417.34	421.372	nan
10	2	72	4.379999999999995	3.73384596498	13.3798829356	65.2667267284	3.03046762907	5.40749998407	0.0	-0.65955139381	13.9400086389	-37.7182853626	-1.31573189279	-5.81795213681	0.0	448.371	414.751	420.218	417.088	nan
10	2	73	4.439999999999993	3.65019468509	14.2222698367	62.9675468168	2.95177285738	5.06009890441	0.0	-1.97286702601	14.1794501337	-39.2102345291	-1.30442897273	-5.76217064194	0.0	448.112	414.958	419.948	418.96	nan
10	2	74	4.499999999999992	3.52368300382	15.0880301481	60.5324536445	2.87592271088	4.71606832381	0.0	-2.05857449337	14.7234231673	-42.0725211901	-1.23016461005	-5.70578480969	0.0	446.747	414.325	417.326	421.903	nan
10	2	75	4.559999999999991	3.42162928771	15.9937367492	57.9134702117	2.80918688285	4.37548909033	0.0	-1.29620238324	15.487719495	-45.212586105	-1.0758933672	-5.64761327611	0.0	445.373	413.648	414.153	425.917	nan
10	2	76	4.6199999999999894	3.35938197583	16.9497010219	55.108303331	2.75896530225	4.0384836467	0.0	-0.94722407419	16.4140191315	-48.3273837856	-0.836864000963	-5.58738916216	0.0	443.464	412.558	410.907	430.448	nan
10	2	77	4.679999999999988	3.27355883446	17.9747251061	52.0938282491	2.73789605593	3.70558942529	0.0	-2.18779307743	17.8876400779	-52.4386713981	-0.474647856258	-5.51550492594	0.0	440.707	411.48	406.587	437.251	nan
10	2	78	4.739999999999987	3.06676178151	19.1240542379	48.7508342212	2.76934661864	3.37728416518	0.0	-4.7857590622	20.6545701812	-59.6266789965	0.0678979646471	-5.43756544221	0.0	437.619	409.683	399.845	446.419	nan
10	2	79	4.799999999999986	2.72335155414	20.4815482704	44.8300228733	2.89765901627	3.05296025392	0.0	-6.18492182521	24.653786845	-71.9111603051	0.873249451162	-5.37538658565	0.0	436.571	408.101	390.02	459.276	nan
10	2	80	4.859999999999984	2.43959024397	22.0580772277	40.0257597613	3.18822480347	2.73156541591	0.0	-2.21570515202	27.3949732064	-88.5039197278	2.00969938162	-5.33435814832	0.0	437.367	407.772	377.66	476.481	nan
10	2	81	4.919999999999983	2.58401332129	23.7192168609	34.274742384	3.68580318607	2.41165533733	0.0	7.2723018709	28.1656171417	-102.048221831	3.45378394619	-5.32741531235	0.0	433.426	400.835	365.956	495.323	nan
10	2	82	4.979999999999982	3.21413354766	25.5739640426	27.8439985901	4.33586778352	2.09140633288	0.0	12.3227210368	34.6027732004	-113.329492669	5.02287245049	-5.37487771699	0.0	430.607	392.616	359.397	509.065	nan
10	2	83	5.0399999999999805	3.95281934937	27.8088817061	20.463908854	5.03636751792	1.76987139427	0.0	12.3967876077	38.7270446028	-133.317122052	6.50841767012	-5.53432493712	0.0	435.178	386.105	356.337	514.937	nan
10	2	84	5.099999999999979	4.72334714123	30.289690206	11.8539385752	5.81677795631	1.44779332336	0.0	12.9665971398	46.1927429179	-154.487842377	7.97463840593	-5.84858331962	0.0	439.924	373.694	345.994	524.047	nan
10	2	85	5.159999999999978	5.4632378383	33.3117841391	1.59099690066	0.391419389415	1.11553501867	0.0	12.3195114534	49.0149235024	-188.594361238	9.41864951462	-6.2506061562	0.0	446.254	367.32	337.9	538.138	nan
10	2	86	5.219999999999977	6.37042633126	35.3225264668	0.0	1.50089515564	0.761254176016	0.0	17.5322328223	19.2062630445	-177.628060864	11.1583888513	-6.67074526258	0.0	448.185	361.109	310.466	566.96	nan
10	3	0	0.06	-0.000658484885134	0.000284241668066	150.002118408	0.0664334032532	0.162106161205	0.0	-0.0388600015436	0.0166206026415	0.0694564786571	-0.694279815443	-1.0481738726	0.0	468.787	378.44	458.15	399.056	30.9984831586
10	3	1	0.12000000000000001	-0.00660427318725	0.00270335918302	150.008088518	0.0896814895285	0.255608136023	0.0	-0.169534232419	0.0668103028347	0.127273691489	-1.38154354588	-2.07918964296	0.0	469.788	379.003	458.436	399.058	30.9956515277
10	3	2	0.18	-0.0219570199132	0.00839811792144	150.017200762	0.0675981130128	0.275834890553	0.0	-0.34544089632	0.121587996519	0.175684409612	-2.04912982206	-3.07454313679	0.0	471.206	379.212	458.696	399.061	30.9929517035
10	3	3	0.23999999999999996	-0.0479958171944	0.0167933596608	150.029270933	6.28278444926	0.218940058751	0.0	-0.518456049479	0.152584786778	0.227991340442	-2.68724643821	-4.01250426303	0.0	472.765	379.392	459.024	399.029	30.9904322768
10	3	4	0.3	-0.0830124172014	0.0255186520153	150.044990886	6.15764617667	0.0712194152779	0.0	-0.635578563145	0.12659548261	0.297861239565	-3.21751252537	-4.82326305027	0.0	472.145	382.015	458.922	404.959	30.9881625134
10	3	5	0.36000000000000004	-0.121831860003	0.0300425496365	150.064974585	5.99373887363	6.1324242277	0.0	-0.637534206432	0.00885579768489	0.365551866875	-3.70118472826	-5.52356042723	0.0	470.991	381.913	458.402	404.699	30.9862694694
10	3	6	0.4200000000000001	-0.156081998755	0.0242994499046	150.087952731	5.79630392241	5.84694521111	0.0	-0.477403764026	-0.21533580273	0.387830897417	-4.1517109809	-6.1136951523	0.0	472.263	384.869	459.608	404.937	30.9850196345
10	3	7	0.48000000000000015	-0.175200431722	0.00256166535625	150.108807204	5.57239320767	5.5112888753	0.0	-0.132061566454	-0.515892515354	0.283297768275	-4.60663295071	-6.61226035507	0.0	472.345	385.151	459.708	400.19	30.9852019901
10	3	8	0.5400000000000001	-0.168220139479	-0.0375195933526	150.117912221	5.31428506271	5.13608254924	0.0	0.38753445521	-0.810751274751	-0.0108760302287	-5.00503418547	-7.03890115913	0.0	472.865	384.785	459.788	400.637	30.98406007
10	3	9	0.6000000000000002	-0.126182668197	-0.0919519854959	150.103268178	5.02642859177	4.72759094167	0.0	1.02482276163	-0.974261244108	-0.50277829881	-5.34677397442	-7.39582767772	0.0	473.041	384.522	459.803	401.276	30.9828278767
10	3	10	0.6600000000000003	-0.0447975602057	-0.14918427223	150.055232608	4.71343571972	4.29226007652	0.0	1.68247095867	-0.891931506442	-1.10352385392	-5.63367723373	-7.69134198581	0.0	473.13	384.23	459.639	401.937	30.9857846989
10	3	11	0.7200000000000003	0.0736557681648	-0.193235962351	149.972007143	4.37976367074	3.83553483327	0.0	2.2427129353	-0.541259115252	-1.6495431343	-5.86853516675	-7.93389136404	0.0	473.168	383.933	459.348	402.683	30.9891679726
10	3	12	0.7800000000000004	0.219846871914	-0.210736828108	149.861660734	4.02985850454	3.36195060547	0.0	2.59118420489	-0.0327639249761	-1.99206048888	-6.061255183	-8.13294539476	0.0	473.401	383.774	459.232	403.236	30.9858318974
10	3	13	0.8400000000000004	0.37823204207	-0.198246251675	149.737810242	3.66712270373	2.87502597586	0.0	2.64014726408	0.42529945827	-2.11051969922	-6.22080781713	-8.29693491988	0.0	473.693	383.582	459.271	403.597	30.9836662883
10	3	14	0.9000000000000005	0.529948676239	-0.164527134332	149.609840703	3.29410301952	2.37751712459	0.0	2.37368950116	0.660271398439	-2.16275028264	-6.35533330595	-8.43587975788	0.0	474.22	383.312	459.456	403.778	30.9818850558
10	3	15	0.9600000000000005	0.657829602281	-0.123700004332	149.474916964	2.91261718644	1.87131400839	0.0	1.85976834174	0.678065001284	-2.37159997524	-6.47117186484	-8.55918269759	0.0	475.024	382.931	459.702	403.785	30.978632265
10	3	16	1.0200000000000005	0.750207571553	-0.0840630151269	149.319006169	2.52393609027	1.35755553928	0.0	1.20977096486	0.655105618484	-2.87171235014	-6.57083588057	-8.67412407007	0.0	476.132	382.521	459.867	403.736	30.9716200276
10	3	17	1.0800000000000005	0.803560268301	-0.0408725752163	149.124791625	2.12912429265	0.836835312636	0.0	0.587609291607	0.827984590246	-3.62687044954	-6.65544618066	-8.78523408783	0.0	477.528	382.182	459.89	403.688	30.9641956085
10	3	18	1.1400000000000006	0.82524894575	0.0218824001983	148.883189655	1.72916105782	0.309383065089	0.0	0.177593357656	1.30526939339	-4.40979102115	-6.72579344539	-8.89228881823	0.0	478.989	381.99	459.833	403.679	10.9629434992
10	3	19	1.2000000000000006	0.831726185066	0.119566897501	148.600141738	1.32496556693	6.0585668477	0.0	0.0904697568594	1.95829892234	-4.98407209938	-6.78433916956	-8.99004784253	0.0	480.107	381.928	459.837	403.673	0.959431966711
10	3	20	1.2600000000000007	0.843596448976	0.254821743389	148.290512745	0.917268942672	5.51855288023	0.0	0.35487975503	2.5143937742	-5.31009308371	-6.85620825097	-9.03472218253	0.0	479.937	384.918	461.48	403.271	0.95741442117
10	3	21	1.3200000000000007	0.880122081616	0.414690609932	147.963811525	0.50540495199	4.97613242906	0.0	0.893547439375	2.7672372646	-5.59507433532	-6.94935172454	-9.0534850783	0.0	479.121	385.518	461.009	399.458	0.955162649728
10	3	22	1.3800000000000008	0.953468655749	0.581695552894	147.614346443	0.0878387724078	4.43263610202	0.0	1.55540116586	2.77922562192	-6.10121306899	-7.02754052042	-9.06924178048	0.0	479.08	385.392	461.143	399.535	0.956769378784
10	3	23	1.4400000000000008	1.06462334837	0.748240525154	147.224733459	5.94872013856	3.88822750036	0.0	2.1155435195	2.79160132663	-6.92527355415	-7.09155479585	-9.08270996207	0.0	479.049	385.295	461.164	399.65	0.960369775579
10	3	24	1.5000000000000009	1.20115093509	0.920572614608	146.780613789	5.52507521238	3.34499513113	0.0	2.39208880198	2.981268753	-7.88000875507	-7.03167578482	-9.02613532494	0.0	474.517	386.548	457.55	406.362	0.96162837237
10	3	25	1.560000000000001	1.34626907244	1.10996861947	146.279861483	5.10478716957	2.80456600333	0.0	2.4079797438	3.36098211853	-8.80286185177	-6.9777182579	-8.98539147287	0.0	474.666	386.401	457.315	406.543	0.961386222813
10	3	26	1.620000000000001	1.4837088586	1.3269471156	145.726645856	4.68740149109	2.26611724908	0.0	2.12236501314	3.8741242279	-9.61322141057	-6.93268183353	-8.95888979747	0.0	475.078	386.38	457.205	406.476	0.959303089055
10	3	27	1.680000000000001	1.59474258681	1.57145248065	145.129103473	4.27239601063	1.72889396808	0.0	1.55008804343	4.23354517177	-10.2979757201	-6.89689361395	-8.94542524673	0.0	475.834	386.477	457.257	406.318	0.953313177633
10	3	28	1.740000000000001	1.66777841719	1.82916875612	144.489688287	3.85927752951	1.19214783254	0.0	0.883014112526	4.32459010664	-11.0360612994	-6.86964168604	-8.94654473515	0.0	476.929	386.623	457.306	406.132	0.943365442126
10	3	29	1.8000000000000012	1.7026964994	2.08747436557	143.801162189	3.44764257622	0.655102111427	0.0	0.316986797605	4.27947925138	-11.9380398164	-6.84759085437	-8.96020718495	0.0	478.07	386.832	457.134	405.984	0.939655956683
10	3	30	1.8600000000000012	1.71348695294	2.34374108742	143.056954812	3.03729924054	0.117146442164	0.0	0.0986534198999	4.27486902821	-12.8424586333	-6.82652056388	-8.97925270156	0.0	479.036	387.156	456.708	405.766	0.938786817608
10	3	31	1.9200000000000013	1.71914103534	2.60120452366	142.26429059	2.62828101837	5.86123334269	0.0	0.0992620851038	4.3120530135	-13.569902168	-6.80332610147	-8.99841281787	0.0	479.609	387.401	456.089	405.604	0.937724590778
10	3	32	1.9800000000000013	1.72758514409	2.86479005767	141.426762918	2.21979250728	5.32211122126	0.0	0.220468829535	4.5191670822	-14.3594581114	-6.8192838526	-8.96851100419	0.0	478.223	390.266	456.344	402.527	0.93696397944
10	3	33	2.0400000000000014	1.7536314009	3.1475207598	140.544476485	1.81052322093	4.78453335816	0.0	0.702827167337	4.89254117302	-14.9955551232	-6.8249907404	-8.94696684417	0.0	478.408	390.347	455.912	402.784	0.936647912191
10	3	34	2.1000000000000014	1.81585044546	3.44387056137	139.634362389	1.40106667397	4.24830957803	0.0	1.36979580765	4.90412774335	-15.3168128333	-6.82281582858	-8.92315604414	0.0	478.054	390.547	455.562	402.993	0.93757218064
10	3	35	2.1600000000000015	1.91504843772	3.72549936496	138.705009042	0.991812916563	3.7136074412	0.0	1.8999551294	4.43237649946	-15.7011995203	-6.81775903988	-8.8965192847	0.0	477.418	390.619	455.341	403.086	0.941764392552
10	3	36	2.2200000000000015	2.03672838124	3.97445597356	137.743968363	0.582922331159	3.18050618212	0.0	2.10288958733	3.90003284808	-16.3616767615	-6.80980743006	-8.86950581453	0.0	476.936	390.692	454.893	402.961	0.940744218184
10	3	37	2.2800000000000016	2.16313950696	4.20041321891	136.741177294	0.174630051669	2.64898878963	0.0	2.11045519469	3.67199283632	-17.0626439274	-6.79690161002	-8.84376668649	0.0	476.808	390.972	454.083	402.634	0.937448059791
10	3	38	2.3400000000000016	2.29016084807	4.41895985358	135.69199328	6.05042172648	2.11889921165	0.0	2.09936317732	3.64223783488	-17.9717043518	-6.77925466968	-8.82212051427	0.0	476.948	391.303	453.322	402.449	0.935434476973
10	3	39	2.4000000000000017	2.40622088272	4.64265291237	134.578895694	5.64775884537	1.59029702277	0.0	1.69395100876	3.83689184662	-19.1212704715	-6.67309910608	-8.7939395111	0.0	477.617	393.27	451.758	409.447	0.932839224517
10	3	40	2.4600000000000017	2.48810239732	4.87631795003	133.403534193	5.25142613636	1.06422624135	0.0	1.04457941738	3.89167330759	-20.0171483657	-6.56757975876	-8.74138253937	0.0	474.744	392.691	447.836	406.63	0.924021148869
10	3	41	2.520000000000002	2.5363749596	5.10054967245	132.177276899	4.86073914572	0.540624275178	0.0	0.600584172543	3.53003368008	-20.8890493788	-6.47480292246	-8.7082867706	0.0	475.593	392.887	446.957	406.103	0.916767476633
10	3	42	2.580000000000002	2.56468107261	5.29512180035	130.890110781	4.47535730907	0.0187272646651	0.0	0.381517189398	2.94990423792	-22.0702555216	-6.38722138703	-8.68456507389	0.0	476.012	393.198	445.748	405.743	0.911756446461
10	3	43	2.640000000000002	2.58874843085	5.46072178758	129.524195913	4.09524712341	5.78130629449	0.0	0.455953309079	2.65409076611	-23.4532639161	-6.29918448215	-8.66533190089	0.0	476.254	393.702	443.872	405.194	0.907592163697
10	3	44	2.700000000000002	2.61973376669	5.62275475142	128.080892509	3.71903638744	5.26395270962	0.0	0.561939673176	2.7569876633	-24.6275262597	-6.24182743406	-8.58935116353	0.0	473.391	396.311	441.954	401.483	0.908120898399
10	3	45	2.760000000000002	2.65895464407	5.78756183573	126.566375939	3.34657240201	4.75069180262	0.0	0.81489599236	2.70789005577	-25.9055122051	-6.17707410151	-8.52383658031	0.0	473.216	396.684	440.393	401.354	0.908618593394
10	3	46	2.820000000000002	2.72838696141	5.94827965152	124.969582619	2.97842956569	4.24115652832	0.0	1.53421225708	2.67679235496	-27.2918735412	-6.10217055917	-8.46282976337	0.0	472.956	397.18	438.492	401.128	0.913327974287
10	3	47	2.880000000000002	2.83626950276	6.11365645786	123.297205947	2.61525809562	3.73540245363	0.0	1.95593060552	2.88431315606	-28.4302016219	-6.01739352076	-8.39921736268	0.0	472.282	397.847	436.412	400.878	0.923965323021
10	3	48	2.940000000000002	2.95155771548	6.30472242044	121.560633947	2.25753648562	3.23343367976	0.0	1.86711163486	3.55881449995	-29.4028916765	-5.92536895609	-8.33633680266	0.0	471.644	398.327	434.853	401.121	0.929817766024
10	3	49	3.000000000000002	3.0633780091	6.54167348537	119.785189673	1.90551645646	2.73501036271	0.0	1.87834555428	4.25779691018	-29.6306436692	-5.82986076322	-8.2789693471	0.0	471.335	398.701	433.656	401.486	0.9346989998
10	3	50	3.0600000000000023	3.17252924853	6.79847092936	118.020233102	1.55884046837	2.23987462474	0.0	1.69155209818	4.19592253644	-29.1552193079	-5.74185478982	-8.22549493329	0.0	470.971	399.049	433.658	402.124	0.931309437591
10	3	51	3.1200000000000023	3.25820119677	7.0372735777	116.286923375	1.21679652789	1.74764153672	0.0	1.13438368769	3.74320508245	-28.6456674675	-5.66748931393	-8.180353062	0.0	470.897	399.266	434.274	402.744	0.916300027127
10	3	52	3.1800000000000024	3.30679605141	7.24536462682	114.576792882	0.878810246143	1.25777702459	0.0	0.479869287024	3.18247607085	-28.4173524469	-5.60205980422	-8.14466617794	0.0	471.114	399.507	434.552	403.222	0.900714306924
10	3	53	3.2400000000000024	3.31803190884	7.41959226986	112.867168381	0.544833324461	0.769895482556	0.0	-0.0487977417597	2.63583024644	-28.6495993114	-5.53478965422	-8.11409525753	0.0	471.37	399.956	434.149	403.814	0.891315805768
10	3	54	3.3000000000000025	3.31455756443	7.56219614246	111.121250562	0.215365283367	0.283798828658	0.0	0.0324282611873	2.1211415152	-29.7345566357	-5.4569765289	-8.08511487542	0.0	471.488	400.543	432.91	404.382	0.883470058736
10	3	55	3.3600000000000025	3.32427941486	7.68007757353	109.268694795	6.17470977005	6.08294655428	0.0	0.193715950272	1.90042609757	-32.1815544321	-5.35992076259	-8.04623042915	0.0	470.905	401.395	430.455	404.606	0.881162982972
10	3	56	3.4200000000000026	3.31446750248	7.80274851823	107.260809847	5.8660105999	5.60297078767	0.0	-0.669699684436	2.20843643661	-34.5535914366	-5.13700878537	-7.96521960488	0.0	470.29	405.522	423.344	410.197	0.889646275684
10	3	57	3.4800000000000026	3.24148873291	7.93160417379	105.157644123	5.56654129273	5.13137588792	0.0	-1.63404649558	1.91220974	-35.3632564095	-4.9616079387	-7.82369965852	0.0	465.483	407.359	418.066	403.046	0.898731389506
10	3	58	3.5400000000000027	3.14432958885	8.01308537891	103.020471572	5.27800462405	4.66711739123	0.0	-1.44660682814	0.762487331745	-35.998145347	-4.78104516601	-7.69980812146	0.0	465.684	408.551	416.549	404.075	0.88561026017
10	3	59	3.6000000000000028	3.07791901986	8.03016306901	100.814077517	5.00095395706	4.2102249454	0.0	-0.771616071315	-0.0877635339418	-37.7085608105	-4.59255744645	-7.57710966487	0.0	464.927	409.989	415.015	405.419	0.873765078174
10	3	60	3.660000000000003	3.04784738903	8.01930445603	98.4783030213	4.73777707167	3.76165034643	0.0	-0.260314545558	-0.153018986174	-40.2303914966	-4.37490335652	-7.43940045524	0.0	463.219	411.727	411.928	407.107	0.877579652662
10	3	61	3.720000000000003	3.04201384932	8.02776665973	95.9802189894	4.49162927057	3.32238972538	0.0	0.0232578354984	0.520746389012	-43.0515774273	-4.11734378921	-7.28639556968	0.0	461.538	413.581	408.24	409.306	0.883451000254
10	3	62	3.780000000000003	3.04483653608	8.08647078525	93.3119838316	4.26482272838	2.89317718121	0.0	0.0548336240489	1.41795323628	-45.8920440058	-3.82509950457	-7.12174032487	0.0	459.326	414.804	405.114	411.916	0.892845720564
10	3	63	3.840000000000003	3.05452230496	8.19454919761	90.4731266463	4.0594768901	2.47490965677	0.0	0.36510779429	2.19625580787	-48.7125613392	-3.50090181518	-6.94340253183	0.0	456.93	416.198	402.339	414.779	0.912289670729
10	3	64	3.900000000000003	3.10255265862	8.36186940122	87.480556237	3.88047612225	2.0689185986	0.0	1.28140459436	3.52447651777	-50.8532107412	-3.12625542844	-6.74615303539	0.0	454.565	418.272	399.613	419.384	nan
10	3	65	3.960000000000003	3.1995612919	8.63717513934	84.405149636	3.72583762038	1.6756759429	0.0	1.79011383756	5.74231044671	-51.4163666089	-2.73869707743	-6.53851051693	0.0	452.089	419.658	398.981	422.691	nan
10	3	66	4.020000000000002	3.29149647987	9.05232152549	81.3351045508	3.59039362175	1.2930759128	0.0	1.14172883661	8.03670032714	-50.8351829746	-2.37904883561	-6.35190891352	0.0	450.733	419.501	400.536	424.224	nan
10	3	67	4.080000000000001	3.33576037431	9.59025031028	78.3099538262	3.47078581162	0.918841465984	0.0	0.458746660344	9.82238406589	-49.9655420434	-2.0624083657	-6.2017890915	0.0	450.46	418.667	402.795	424.66	nan
10	3	68	4.14	3.37322695446	10.22467492	75.3544123628	3.36599546726	0.551132130252	0.0	0.976432849476	11.3013465277	-48.3663814173	-1.78049376148	-6.09012877991	0.0	450.682	417.507	405.087	425.357	nan
10	3	69	4.199999999999998	3.46621933576	10.9426309896	72.5376426295	3.27324198256	0.188439832713	0.0	2.09821830049	12.5884487537	-45.3136028981	-1.54425249004	-6.01037807648	0.0	450.792	416.249	408.449	425.781	nan
10	3	70	4.259999999999997	3.60602740076	11.7263812454	69.9341143211	3.18896259999	6.11292275697	0.0	2.35272479406	13.4579640945	-41.4684721224	-1.37258599256	-5.94854674648	0.0	450.735	415.647	413.022	425.437	nan
10	3	71	4.319999999999996	3.71773676333	12.5467489679	67.5425023404	3.10884697644	5.75832403302	0.0	1.18741874269	13.8235068796	-38.5059813858	-1.30231790075	-5.87753968521	0.0	448.182	414.606	417.34	421.372	nan
10	3	72	4.379999999999995	3.73384596498	13.3798829356	65.2667267284	3.03046762907	5.40749998407	0.0	-0.65955139381	13.9400086389	-37.7182853626	-1.31573189279	-5.81795213681	0.0	448.371	414.751	420.218	417.088	nan
10	3	73	4.439999999999993	3.65019468509	14.2222698367	62.9675468168	2.95177285738	5.06009890441	0.0	-1.97286702601	14.1794501337	-39.2102345291	-1.30442897273	-5.76217064194	0.0	448.112	414.958	419.948	418.96	nan
10	3	74	4.499999999999992	3.52368300382	15.0880301481	60.5324536445	2.87592271088	4.71606832381	0.0	-2.05857449337	14.7234231673	-42.0725211901	-1.23016461005	-5.70578480969	0.0	446.747	414.325	417.326	421.903	nan
10	3	75	4.559999999999991	3.42162928771	15.9937367492	57.9134702117	2.80918688285	4.37548909033	0.0	-1.29620238324	15.487719495	-45.212586105	-1.0758933672	-5.64761327611	0.0	445.373	413.648	414.153	425.917	nan
10	3	76	4.6199999999999894	3.35938197583	16.9497010219	55.108303331	2.75896530225	4.0384836467	0.0	-0.94722407419	16.4140191315	-48.3273837856	-0.836864000963	-5.58738916216	0.0	443.464	412.558	410.907	430.448	nan
10	3	77	4.679999999999988	3.27355883446	17.9747251061	52.0938282491	2.73789605593	3.70558942529	0.0	-2.18779307743	17.8876400779	-52.4386713981	-0.474647856258	-5.51550492594	0.0	440.707	411.48	406.587	437.251	nan
10	3	78	4.739999999999987	3.06676178151	19.1240542379	48.7508342212	2.76934661864	3.37728416518	0.0	-4.7857590622	20.6545701812	-59.6266789965	0.0678979646471	-5.43756544221	0.0	437.619	409.683	399.845	446.419	nan
10	3	79	4.799999999999986	2.72335155414	20.4815482704	44.8300228733	2.89765901627	3.05296025392	0.0	-6.18492182521	24.653786845	-71.9111603051	0.873249451162	-5.37538658565	0.0	436.571	408.101	390.02	459.276	nan
10	3	80	4.859999999999984	2.43959024397	22.0580772277	40.0257597613	3.18822480347	2.73156541591	0.0	-2.21570515202	27.3949732064	-88.5039197278	2.00969938162	-5.33435814832	0.0	437.367	407.772	377.66	476.481	nan
10	3	81	4.919999999999983	2.58401332129	23.7192168609	34.274742384	3.68580318607	2.41165533733	0.0	7.2723018709	28.1656171417	-102.048221831	3.45378394619	-5.32741531235	0.0	433.426	400.835	365.956	495.323	nan
10	3	82	4.979999999999982	3.21413354766	25.5739640426	27.8439985901	4.33586778352	2.09140633288	0.0	12.3227210368	34.6027732004	-113.329492669	5.02287245049	-5.37487771699	0.0	430.607	392.616	359.397	509.065	nan
10	3	83	5.0399999999999805	3.95281934937	27.8088817061	20.463908854	5.03636751792	1.76987139427	0.0	12.3967876077	38.7270446028	-133.317122052	6.50841767012	-5.53432493712	0.0	435.178	386.105	356.337	514.937	nan
10	3	84	5.099999999999979	4.72334714123	30.289690206	11.8539385752	5.81677795631	1.44779332336	0.0	12.9665971398	46.1927429179	-154.487842377	7.97463840593	-5.84858331962	0.0	439.924	373.694	345.994	524.047	nan
10	3	85	5.159999999999978	5.4632378383	33.3117841391	1.59099690066	0.391419389415	1.11553501867	0.0	12.3195114534	49.0149235024	-188.594361238	9.41864951462	-6.2506061562	0.0	446.254	367.32	337.9	538.138	nan
10	3	86	5.219999999999977	6.37042633126	35.3225264668	0.0	1.50089515564	0.761254176016	0.0	17.5322328223	19.2062630445	-177.628060864	11.1583888513	-6.67074526258	0.0	448.185	361.109	310.466	566.96	nan
10	4	0	0.06	-0.000658484885134	0.000284241668066	150.002118408	0.0664334032532	0.162106161205	0.0	-0.0388600015436	0.0166206026415	0.0694564786571	-0.694279815443	-1.0481738726	0.0	468.787	378.44	458.15	399.056	30.9984831586
10	4	1	0.12000000000000001	-0.00660427318725	0.00270335918302	150.008088518	0.0896814895285	0.255608136023	0.0	-0.169534232419	0.0668103028347	0.127273691489	-1.38154354588	-2.07918964296	0.0	469.788	379.003	458.436	399.058	30.9956515277
10	4	2	0.18	-0.0219570199132	0.00839811792144	150.017200762	0.0675981130128	0.275834890553	0.0	-0.34544089632	0.121587996519	0.175684409612	-2.04912982206	-3.07454313679	0.0	471.206	379.212	458.696	399.061	30.9929517035
10	4	3	0.23999999999999996	-0.0479958171944	0.0167933596608	150.029270933	6.28278444926	0.218940058751	0.0	-0.518456049479	0.152584786778	0.227991340442	-2.68724643821	-4.01250426303	0.0	472.765	379.392	459.024	399.029	30.9904322768
10	4	4	0.3	-0.0830124172014	0.0255186520153	150.044990886	6.15764617667	0.0712194152779	0.0	-0.635578563145	0.12659548261	0.297861239565	-3.21751252537	-4.82326305027	0.0	472.145	382.015	458.922	404.959	30.9881625134
10	4	5	0.36000000000000004	-0.121831860003	0.0300425496365	150.064974585	5.99373887363	6.1324242277	0.0	-0.637534206432	0.00885579768489	0.365551866875	-3.70118472826	-5.52356042723	0.0	470.991	381.913	458.402	404.699	30.9862694694
10	4	6	0.4200000000000001	-0.156081998755	0.0242994499046	150.087952731	5.79630392241	5.84694521111	0.0	-0.477403764026	-0.21533580273	0.387830897417	-4.1517109809	-6.1136951523	0.0	472.263	384.869	459.608	404.937	30.9850196345
10	4	7	0.48000000000000015	-0.175200431722	0.00256166535625	150.108807204	5.57239320767	5.5112888753	0.0	-0.132061566454	-0.515892515354	0.283297768275	-4.60663295071	-6.61226035507	0.0	472.345	385.151	459.708	400.19	30.9852019901
10	4	8	0.5400000000000001	-0.168220139479	-0.0375195933526	150.117912221	5.31428506271	5.13608254924	0.0	0.38753445521	-0.810751274751	-0.0108760302287	-5.00503418547	-7.03890115913	0.0	472.865	384.785	459.788	400.637	30.98406007
10	4	9	0.6000000000000002	-0.126182668197	-0.0919519854959	150.103268178	5.02642859177	4.72759094167	0.0	1.02482276163	-0.974261244108	-0.50277829881	-5.34677397442	-7.39582767772	0.0	473.041	384.522	459.803	401.276	30.9828278767
10	4	10	0.6600000000000003	-0.0447975602057	-0.14918427223	150.055232608	4.71343571972	4.29226007652	0.0	1.68247095867	-0.891931506442	-1.10352385392	-5.63367723373	-7.69134198581	0.0	473.13	384.23	459.639	401.937	30.9857846989
10	4	11	0.7200000000000003	0.0736557681648	-0.193235962351	149.972007143	4.37976367074	3.83553483327	0.0	2.2427129353	-0.541259115252	-1.6495431343	-5.86853516675	-7.93389136404	0.0	473.168	383.933	459.348	402.683	30.9891679726
10	4	12	0.7800000000000004	0.219846871914	-0.210736828108	149.861660734	4.02985850454	3.36195060547	0.0	2.59118420489	-0.0327639249761	-1.99206048888	-6.061255183	-8.13294539476	0.0	473.401	383.774	459.232	403.236	30.9858318974
10	4	13	0.8400000000000004	0.37823204207	-0.198246251675	149.737810242	3.66712270373	2.87502597586	0.0	2.64014726408	0.42529945827	-2.11051969922	-6.22080781713	-8.29693491988	0.0	473.693	383.582	459.271	403.597	30.9836662883
